<<<<<<< HEAD
52.460499,-1.9923177
52.509937,-1.8350817
52.4554101,-1.81968628
52.462879,-1.8757329
52.50007842,-1.76656126
52.462749,-1.9394343
52.4389226,-1.88469998
52.45017819,-1.97847339
52.529238,-1.7655814
52.56414422,-1.8856266
52.493481,-1.9164451
52.46226356,-1.92121384
52.41335201,-1.88175263
52.474191,-1.8699448
52.4835701,-1.888044
52.45811038,-1.8703011
52.449047,-1.8221547
52.551656,-1.8263127
52.53456,-1.8000355
52.45868179,-1.80782575
52.470746,-1.9171652
52.569342,-1.7703842
52.452318,-1.9919659
52.57123514,-1.77207113
52.48890011,-1.78847539
52.465584,-1.8836737
52.55355638,-1.84760238
52.49464015,-1.77150952
52.43592733,-1.89257731
52.51041882,-1.79691811
52.39969941,-1.98029074
52.514214,-1.7602091
52.404892,-1.9442904
52.41883923,-1.86002058
52.4072764,-1.92888195
52.41546333,-1.96125865
52.521217,-1.8039426
52.46879308,-1.84966124
52.48708796,-1.84295734
52.38880501,-1.99751659
52.562238,-1.821462
52.41307532,-1.90385019
52.49465,-1.8761149
52.531138,-1.8245362
52.562425,-1.8258867
52.4045713,-1.91649505
52.52524481,-1.85277051
52.5389338,-1.89216451
52.51901503,-1.79799855
52.46092314,-1.99969119
52.546191,-1.827455
52.39667652,-1.94469751
52.4389226,-1.88469998
52.51140197,-1.85408387
52.50204829,-1.90261079
52.44100981,-1.93365309
52.46925746,-1.8698415
52.50934,-1.7981018
52.44647475,-1.86798113
52.469391,-1.8100461
52.49298187,-1.84716345
52.52981,-1.8389579
52.476353,-1.9019018
52.537204,-1.8804331
52.452461,-1.9852706
52.462591,-1.9040812
=======
50.955745,-1.2947326
50.90078142,-1.48943269
50.956542,-1.4518045
50.89742642,-1.18374716
51.24057989,-0.75369915
50.966142,-1.4844733
51.15545018,-1.41429128
50.980793,-1.3678864
51.25669243,-1.11277342
50.95348136,-1.47020576
51.24412415,-1.12748489
51.29619421,-0.78248643
51.021166,-1.3348451
50.916655,-0.99719696
51.074296,-1.2940745
50.88563054,-1.01820652
51.26299639,-0.94080673
50.87006716,-1.1082364
51.15721566,-0.96842621
50.83835472,-1.12670669
51.18625326,-1.25680991
50.97054563,-1.35342748
51.00287924,-0.93144727
51.049264,-1.3020588
51.26458857,-1.04214687
50.905511,-0.95390169
51.18966885,-1.00477829
51.017947,-1.4970437
51.16811379,-1.24520148
50.82544565,-1.39079949
51.262112,-1.0698163
51.267125,-1.0783153
50.96915728,-1.72386632
50.96877,-1.3794569
50.85643886,-1.16102066
51.34278,-0.8336575
51.199728,-1.2070431
51.25998877,-0.84981297
50.726098,-1.6106097
51.153079,-1.5492372
51.16258,-0.97326914
50.99236256,-1.48388374
51.35704037,-1.1612461
50.98786886,-1.4783629
51.176351,-1.3376223
51.016855,-0.91806724
51.147988,-1.3615317
50.94812,-0.95116634
50.794534,-0.98685773
50.8831145,-1.252899
50.859024,-0.98195179
51.28738593,-1.14100544
50.941164,-1.534536
50.753322,-1.5307584
51.11363858,-1.60852099
50.87968108,-1.24617367
50.85777357,-0.94032158
51.21205,-1.4761216
51.00227204,-0.93093389
50.95348,-1.4702058
51.12585279,-1.42979822
51.27635058,-1.10823734
51.26299639,-0.94080673
51.35704037,-1.1612461
50.847092,-0.97084778
51.065707,-1.3257872
51.03632694,-1.05073892
51.273661,-1.0588887
50.78652118,-0.99494679
50.80857177,-0.97737137
50.726309,-1.6010306
51.198921,-1.6178176
50.97345902,-1.37994991
51.18625326,-1.25680991
51.25679733,-1.09127581
51.157373,-1.336893
51.112096,-0.8549734
50.88475,-1.0057576
50.902496,-1.0061477
50.9739036,-1.33646022
50.88106898,-1.03193443
51.13047701,-1.61552422
50.805498,-1.3670607
50.919313,-1.3107757
50.993989,-1.4798617
51.062155,-1.298269
50.992007,-1.3530725
50.9306121,-1.81254546
51.19482629,-1.56239687
51.116836,-0.82160971
51.0803554,-1.34456099
50.86964149,-1.40953679
51.044333,-1.3044152
51.083375,-0.96501509
51.29619421,-0.78248643
50.947115,-1.3657951
50.959645,-1.355088
51.26454953,-0.95252406
51.19972957,-1.20704302
50.85568974,-0.96668057
51.06740444,-0.79149509
51.085317,-0.8020936
50.87419519,-1.01220733
50.852059,-0.99282898
51.17635263,-1.33762228
50.96541663,-1.57416658
51.35175603,-1.12716584
51.29986307,-0.91127069
50.85738817,-1.24752754
50.90324285,-1.15567177
51.14138887,-0.94719384
50.99741942,-1.39284065
51.11109842,-1.39262427
51.04933536,-1.3451414
50.90078,-1.4894327
50.79525373,-0.97638498
51.25024584,-1.59813571
51.31100532,-0.74844937
51.118018,-1.3584586
50.96063657,-1.36170962
51.289098,-1.0836117
51.351051,-1.3351361
51.074296,-1.2940745
51.33050573,-0.78136274
51.14599438,-1.00067111
50.995991,-1.3198722
51.308767,-0.74951455
51.22125,-1.1586466
51.21284715,-1.45735795
50.970854,-1.3961778
51.22578095,-1.13728337
50.91665656,-0.99719692
50.986379,-1.48764
51.3410931,-0.84109412
51.173483,-1.3392369
51.01318285,-1.27017014
51.277393,-1.0873571
51.287384,-1.1410055
51.141574,-0.98558549
51.24518652,-1.13981446
51.36549961,-1.36219011
50.91372994,-1.4892911
50.98254469,-1.94439186
51.01494039,-0.92579569
50.88929196,-1.78626753
50.90980523,-1.00573607
50.89737659,-1.31599099
50.869711,-1.2623931
50.84495036,-1.13935282
50.87370508,-1.26801511
50.74102402,-1.65210937
51.02760831,-0.97867748
50.88563054,-1.01820652
50.85303595,-1.25880622
51.011317,-0.9037845
50.87419519,-1.01220733
51.016855,-0.91806724
51.22694376,-1.34594744
50.748039,-1.6470114
50.883113,-1.252899
50.758219,-1.6269024
51.17656072,-1.64084776
50.965415,-1.5741666
51.242881,-0.7862582
50.865115,-1.1659806
51.16501209,-1.49405951
51.262114,-1.06981622
51.2418259,-0.74072901
50.91502,-1.2602549
50.85404338,-1.39973237
50.845306,-0.93597346
51.29280334,-0.92577941
51.262995,-0.94080678
50.76802015,-1.65826209
51.26560896,-1.06831237
50.91492503,-1.19527644
50.877286,-1.3556564
50.79117495,-1.17434782
50.79262725,-1.74386142
51.01361575,-0.92159242
51.292509,-0.80287757
51.292502,-0.81105257
51.148821,-1.2615858
51.28173736,-1.10712939
50.85196821,-1.73545389
51.273004,-1.0013308
51.28012831,-0.82774592
51.05272,-1.3429394
51.08503082,-1.43773835
51.30664265,-0.90446806
50.791173,-1.1743479
50.84221325,-1.39356385
51.08572042,-1.18265155
50.90534,-1.5043159
50.96915728,-1.72386632
51.145993,-1.0006712
50.77378031,-1.61916299
51.29778673,-0.8817725
50.856437,-1.1610207
51.271192,-1.1088676
51.30880474,-0.76222491
51.25325233,-1.41347997
50.99399032,-1.47986171
51.343013,-0.88153388
50.99907935,-1.31875825
51.25965227,-1.16430897
50.87307145,-0.99017333
51.15686297,-0.95603637
50.84539824,-1.18290802
51.276166,-1.11971
51.28512673,-0.74855055
51.17465478,-1.33950622
50.92358,-1.3380866
51.113062,-1.5728119
51.19892,-1.500458
51.08126138,-1.00206611
50.87679,-1.560761
50.91956629,-1.29717151
50.88929,-1.7862675
50.82145664,-1.19671324
50.977597,-1.3491418
50.856397,-1.2658566
51.22553347,-1.47883271
51.25385,-1.1058067
51.26096739,-0.84874232
51.09068214,-1.08753763
50.925112,-1.1422857
51.21113168,-1.49603121
51.24240124,-0.7407133
50.76101278,-1.53306349
50.905483,-1.1536259
51.136005,-0.98945228
51.28910004,-1.08361171
50.97759886,-1.34914181
50.844601,-0.98425417
51.27662854,-0.83296757
50.807918,-1.1273877
50.95654382,-1.45180444
50.84796922,-1.04313106
51.21637954,-1.4016925
51.19892282,-1.61781759
51.276627,-0.83296762
51.07996481,-1.14485112
51.306511,-1.2597043
51.222021,-0.96843922
51.34231,-1.2586685
51.151396,-1.2424145
50.737881,-1.6761952
50.90548518,-1.15362589
50.947317,-1.7253906
>>>>>>> 73da58c207049f64df8e73a5f01eb8c7bf8db9c2
